age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
25;blue-collar;married;secondary;no;-102;no;no;cellular;25;jul;466;1;-1;0;unknown;no
51;technician;married;secondary;no;18;no;yes;cellular;25;jul;363;6;-1;0;unknown;no
31;services;single;secondary;yes;-21;no;yes;cellular;25;jul;507;1;-1;0;unknown;no
41;admin.;married;secondary;no;1672;yes;no;cellular;25;jul;148;1;-1;0;unknown;no
31;technician;married;tertiary;no;0;yes;no;cellular;25;jul;266;6;-1;0;unknown;no
27;management;married;tertiary;no;159;yes;no;cellular;25;jul;295;2;-1;0;unknown;no
27;blue-collar;married;secondary;no;5505;yes;yes;cellular;25;jul;134;1;-1;0;unknown;no
52;services;divorced;secondary;no;2455;no;no;cellular;25;jul;289;1;-1;0;unknown;no
38;admin.;married;secondary;no;689;yes;no;cellular;25;jul;270;1;-1;0;unknown;no
30;admin.;single;tertiary;no;33;yes;no;cellular;25;jul;396;1;-1;0;unknown;no
44;technician;single;tertiary;no;3432;yes;no;cellular;25;jul;72;30;-1;0;unknown;no
32;technician;single;secondary;no;4069;yes;no;cellular;25;jul;273;1;-1;0;unknown;no
44;self-employed;married;tertiary;no;233;yes;yes;cellular;25;jul;161;7;-1;0;unknown;no
41;blue-collar;married;secondary;no;113;no;no;cellular;25;jul;92;15;-1;0;unknown;no
34;technician;divorced;secondary;no;1301;yes;no;cellular;25;jul;124;2;-1;0;unknown;no
36;entrepreneur;single;secondary;no;475;no;no;cellular;25;jul;141;3;-1;0;unknown;no
44;technician;married;secondary;no;111;yes;yes;cellular;25;jul;356;3;-1;0;unknown;no
30;blue-collar;married;primary;no;-68;yes;no;cellular;25;jul;394;2;-1;0;unknown;no
32;blue-collar;married;primary;no;104;yes;no;cellular;25;jul;211;3;-1;0;unknown;no
31;housemaid;single;secondary;no;0;yes;no;cellular;25;jul;293;4;-1;0;unknown;no
32;services;single;secondary;no;441;no;yes;cellular;25;jul;135;2;-1;0;unknown;no
42;blue-collar;single;primary;no;1628;yes;no;cellular;25;jul;590;8;-1;0;unknown;yes
50;admin.;divorced;secondary;no;797;yes;no;telephone;25;jul;72;8;-1;0;unknown;no
56;management;married;tertiary;no;6475;no;no;cellular;25;jul;200;3;-1;0;unknown;no
42;housemaid;married;primary;no;1523;yes;yes;cellular;25;jul;587;5;-1;0;unknown;no
54;management;married;secondary;no;1134;yes;no;cellular;25;jul;1330;3;-1;0;unknown;yes
28;management;single;secondary;no;265;yes;no;cellular;25;jul;194;2;-1;0;unknown;no
49;blue-collar;married;primary;no;1644;yes;no;cellular;25;jul;238;4;-1;0;unknown;no
41;blue-collar;married;primary;no;1018;yes;no;cellular;25;jul;171;1;-1;0;unknown;no
25;blue-collar;married;secondary;no;-23;yes;no;cellular;25;jul;936;1;-1;0;unknown;no
41;blue-collar;married;unknown;no;0;no;yes;cellular;25;jul;210;4;-1;0;unknown;no
32;services;married;secondary;no;0;yes;no;cellular;25;jul;83;10;-1;0;unknown;no
51;blue-collar;married;primary;no;0;yes;yes;cellular;25;jul;946;3;-1;0;unknown;yes
36;management;married;tertiary;no;909;yes;yes;cellular;25;jul;250;3;-1;0;unknown;no
32;services;married;secondary;no;194;yes;yes;cellular;25;jul;150;2;-1;0;unknown;no
27;technician;single;secondary;no;15;yes;no;cellular;25;jul;67;3;-1;0;unknown;no
27;admin.;married;secondary;no;158;yes;no;cellular;25;jul;124;2;-1;0;unknown;no
49;admin.;divorced;secondary;no;560;yes;no;cellular;25;jul;85;3;-1;0;unknown;no
42;management;divorced;secondary;no;284;no;no;cellular;25;jul;1173;4;-1;0;unknown;no
40;admin.;divorced;secondary;no;274;yes;yes;cellular;25;jul;53;4;-1;0;unknown;no
46;blue-collar;married;primary;no;-160;no;yes;telephone;25;jul;93;11;-1;0;unknown;no
45;blue-collar;single;primary;no;92;no;yes;cellular;25;jul;99;7;-1;0;unknown;no
57;retired;divorced;primary;no;63;no;yes;cellular;25;jul;1448;17;-1;0;unknown;yes
31;blue-collar;married;primary;no;3;no;yes;telephone;25;jul;143;3;-1;0;unknown;no
28;services;married;secondary;no;7;no;no;cellular;25;jul;50;3;-1;0;unknown;no
36;admin.;married;secondary;no;670;yes;no;cellular;25;jul;126;3;-1;0;unknown;no
45;services;married;secondary;no;88;yes;no;cellular;25;jul;87;4;-1;0;unknown;no
36;blue-collar;married;primary;no;345;yes;no;cellular;25;jul;400;2;-1;0;unknown;no
30;management;married;tertiary;no;1221;yes;no;telephone;25;jul;279;4;-1;0;unknown;yes
34;blue-collar;single;secondary;no;-603;no;no;cellular;25;jul;164;4;-1;0;unknown;no
33;self-employed;married;tertiary;no;980;no;no;cellular;25;jul;170;3;-1;0;unknown;no
32;services;married;secondary;no;252;yes;yes;cellular;25;jul;148;4;-1;0;unknown;no
28;admin.;single;secondary;no;230;no;no;cellular;25;jul;118;3;-1;0;unknown;no
37;blue-collar;single;secondary;no;5024;no;yes;cellular;25;jul;661;4;-1;0;unknown;yes
46;housemaid;married;primary;no;312;yes;yes;cellular;25;jul;137;7;-1;0;unknown;no
30;technician;married;secondary;no;2371;yes;yes;cellular;25;jul;237;5;-1;0;unknown;no
58;retired;single;primary;no;999;no;no;cellular;25;jul;188;6;-1;0;unknown;no
58;entrepreneur;married;tertiary;yes;0;no;yes;cellular;25;jul;138;4;-1;0;unknown;no
49;entrepreneur;married;secondary;no;1147;yes;yes;cellular;25;jul;96;3;-1;0;unknown;no
46;blue-collar;married;primary;no;-271;yes;no;cellular;25;jul;65;2;-1;0;unknown;no
33;technician;married;secondary;no;-74;yes;no;cellular;25;jul;198;4;-1;0;unknown;no
37;management;married;tertiary;no;-70;yes;no;cellular;25;jul;386;2;-1;0;unknown;no
38;admin.;married;primary;no;0;yes;yes;telephone;25;jul;163;5;-1;0;unknown;no
44;management;married;tertiary;no;446;no;no;cellular;25;jul;63;12;-1;0;unknown;no
34;entrepreneur;single;secondary;yes;-200;no;yes;cellular;25;jul;248;5;-1;0;unknown;no
37;blue-collar;married;secondary;no;236;no;no;cellular;25;jul;438;6;-1;0;unknown;no
40;management;divorced;tertiary;no;96;yes;no;cellular;25;jul;188;14;-1;0;unknown;no
28;admin.;single;secondary;no;649;yes;no;cellular;25;jul;481;3;-1;0;unknown;no
39;technician;married;secondary;no;10685;yes;no;cellular;25;jul;1369;9;-1;0;unknown;yes
35;technician;married;tertiary;no;1629;no;no;cellular;25;jul;653;4;-1;0;unknown;yes
38;blue-collar;married;primary;no;406;yes;no;cellular;25;jul;460;5;-1;0;unknown;no
41;blue-collar;married;secondary;no;1915;yes;no;cellular;25;jul;245;4;-1;0;unknown;no
27;technician;single;secondary;no;-646;yes;no;cellular;25;jul;135;8;-1;0;unknown;no
35;management;married;tertiary;no;972;yes;yes;cellular;25;jul;23;16;-1;0;unknown;no
26;blue-collar;married;primary;no;133;no;yes;cellular;25;jul;57;3;-1;0;unknown;no
60;retired;married;secondary;no;90;yes;no;cellular;25;jul;41;3;-1;0;unknown;no
58;admin.;married;secondary;no;2;yes;yes;telephone;25;jul;282;9;-1;0;unknown;no
31;management;married;tertiary;no;1215;no;no;cellular;25;jul;80;2;-1;0;unknown;no
26;services;divorced;primary;yes;2;yes;yes;cellular;25;jul;22;16;-1;0;unknown;no
30;services;divorced;secondary;no;704;yes;no;cellular;25;jul;524;10;-1;0;unknown;no
31;entrepreneur;divorced;tertiary;no;1767;no;no;telephone;25;jul;395;6;-1;0;unknown;no
27;management;married;tertiary;no;9630;yes;no;cellular;25;jul;190;4;-1;0;unknown;no
33;blue-collar;married;secondary;no;-77;yes;no;cellular;28;jul;151;3;-1;0;unknown;no
45;technician;single;secondary;no;586;no;yes;cellular;28;jul;32;3;-1;0;unknown;no
44;services;married;secondary;no;908;yes;yes;cellular;28;jul;102;7;-1;0;unknown;no
30;blue-collar;single;secondary;no;363;no;no;cellular;28;jul;171;3;-1;0;unknown;no
31;entrepreneur;married;tertiary;no;5156;yes;no;cellular;28;jul;147;3;-1;0;unknown;no
36;services;divorced;tertiary;no;58;yes;no;cellular;28;jul;29;13;-1;0;unknown;no
55;blue-collar;divorced;secondary;no;496;no;yes;cellular;28;jul;93;4;-1;0;unknown;no
45;entrepreneur;divorced;primary;no;888;yes;no;telephone;28;jul;63;6;-1;0;unknown;no
58;retired;married;primary;no;282;yes;no;cellular;28;jul;40;4;-1;0;unknown;no
30;technician;single;tertiary;no;190;yes;no;cellular;28;jul;33;3;-1;0;unknown;no
34;technician;single;tertiary;no;2047;yes;no;cellular;28;jul;57;5;-1;0;unknown;no
35;technician;single;tertiary;no;670;yes;no;cellular;28;jul;177;18;-1;0;unknown;no
31;management;single;tertiary;no;949;yes;no;cellular;28;jul;52;7;-1;0;unknown;no
26;blue-collar;married;primary;no;40;no;yes;cellular;28;jul;49;3;-1;0;unknown;no
31;technician;married;tertiary;no;19;yes;no;cellular;28;jul;243;31;-1;0;unknown;no
51;entrepreneur;married;secondary;yes;-2082;no;yes;cellular;28;jul;123;6;-1;0;unknown;no
29;management;single;tertiary;no;2063;no;no;cellular;28;jul;44;3;-1;0;unknown;no
52;management;single;tertiary;no;4;no;yes;cellular;28;jul;30;9;-1;0;unknown;no
56;technician;married;secondary;no;4063;no;yes;telephone;28;jul;31;4;-1;0;unknown;no
40;management;married;tertiary;no;0;yes;no;cellular;28;jul;52;11;-1;0;unknown;no
39;management;single;tertiary;no;26;yes;no;cellular;28;jul;110;18;-1;0;unknown;no
56;management;married;tertiary;no;-1493;no;yes;cellular;28;jul;119;4;-1;0;unknown;no
38;services;married;primary;no;0;no;no;cellular;28;jul;33;3;-1;0;unknown;no
35;admin.;single;secondary;no;-16;no;yes;cellular;28;jul;108;3;-1;0;unknown;no
37;management;married;tertiary;no;0;yes;no;telephone;28;jul;62;8;-1;0;unknown;no
47;blue-collar;divorced;primary;yes;0;yes;no;cellular;28;jul;327;3;-1;0;unknown;no
58;technician;divorced;secondary;no;-147;yes;yes;cellular;28;jul;95;3;-1;0;unknown;no
60;retired;single;secondary;no;74;yes;no;telephone;28;jul;29;8;-1;0;unknown;no
37;blue-collar;married;secondary;no;965;yes;no;cellular;28;jul;119;4;-1;0;unknown;no
57;admin.;single;secondary;no;0;no;no;cellular;28;jul;261;4;-1;0;unknown;no
27;services;married;secondary;no;0;yes;no;cellular;28;jul;334;8;-1;0;unknown;no
42;blue-collar;married;secondary;no;-128;no;yes;cellular;28;jul;180;4;-1;0;unknown;no
32;services;married;secondary;no;0;yes;no;cellular;28;jul;36;5;-1;0;unknown;no
39;management;single;tertiary;no;168;no;no;cellular;28;jul;56;9;-1;0;unknown;no
53;services;married;primary;no;-166;no;yes;cellular;28;jul;70;4;-1;0;unknown;no
33;management;married;tertiary;no;349;yes;yes;cellular;28;jul;62;3;-1;0;unknown;no
42;blue-collar;married;primary;no;7041;yes;no;cellular;28;jul;386;4;-1;0;unknown;no
34;services;single;secondary;no;215;no;no;cellular;28;jul;56;5;-1;0;unknown;no
48;management;married;secondary;no;268;yes;no;cellular;28;jul;458;7;-1;0;unknown;yes
25;technician;single;secondary;no;616;no;yes;cellular;28;jul;117;4;-1;0;unknown;no
49;services;married;secondary;no;220;yes;no;cellular;28;jul;93;11;-1;0;unknown;no
55;entrepreneur;married;secondary;no;814;no;yes;cellular;28;jul;69;12;-1;0;unknown;no
28;management;married;tertiary;yes;84;no;yes;cellular;28;jul;48;21;-1;0;unknown;no
45;admin.;divorced;tertiary;no;1506;no;no;cellular;28;jul;365;4;-1;0;unknown;yes
30;services;married;primary;no;997;yes;no;cellular;28;jul;76;3;-1;0;unknown;no
46;services;married;secondary;no;53;no;yes;cellular;28;jul;31;3;-1;0;unknown;no
27;technician;married;secondary;no;0;yes;no;cellular;28;jul;55;6;-1;0;unknown;no
25;management;single;tertiary;no;155;yes;no;telephone;28;jul;193;3;-1;0;unknown;no
30;management;married;tertiary;no;1235;yes;no;cellular;28;jul;104;3;-1;0;unknown;no
31;management;married;tertiary;no;0;yes;yes;cellular;28;jul;664;8;-1;0;unknown;yes
50;services;married;secondary;no;0;yes;no;cellular;28;jul;88;3;-1;0;unknown;no
25;student;single;tertiary;no;-380;no;no;cellular;28;jul;108;4;-1;0;unknown;no
59;retired;married;primary;no;0;yes;no;cellular;28;jul;20;4;-1;0;unknown;no
36;technician;married;secondary;no;-90;yes;no;cellular;28;jul;110;3;-1;0;unknown;no
33;entrepreneur;married;tertiary;no;114;no;yes;cellular;28;jul;57;3;-1;0;unknown;no
28;services;single;secondary;no;1136;no;no;cellular;28;jul;89;3;-1;0;unknown;no
44;admin.;married;primary;no;-92;no;yes;cellular;28;jul;526;5;-1;0;unknown;no
31;management;single;tertiary;no;0;yes;no;cellular;28;jul;117;3;-1;0;unknown;no
35;self-employed;married;secondary;no;5613;yes;no;cellular;28;jul;699;3;-1;0;unknown;yes
27;management;single;tertiary;no;72;yes;no;cellular;28;jul;131;7;-1;0;unknown;no
44;technician;divorced;secondary;no;0;yes;no;cellular;28;jul;463;2;-1;0;unknown;no
52;blue-collar;married;primary;no;4711;yes;no;cellular;28;jul;228;2;-1;0;unknown;no
46;admin.;married;secondary;no;31;yes;yes;telephone;28;jul;302;2;-1;0;unknown;no
33;technician;married;secondary;no;181;yes;yes;telephone;28;jul;265;2;-1;0;unknown;no
38;technician;divorced;tertiary;no;465;no;yes;cellular;28;jul;30;3;-1;0;unknown;no
37;management;single;unknown;no;242;no;yes;cellular;28;jul;124;3;-1;0;unknown;no
34;admin.;single;secondary;no;79;yes;no;cellular;28;jul;219;3;-1;0;unknown;no
43;services;married;secondary;no;1220;no;no;cellular;28;jul;307;2;-1;0;unknown;no
58;management;single;tertiary;no;331;no;yes;cellular;28;jul;82;3;-1;0;unknown;no
32;management;single;tertiary;no;15561;yes;no;cellular;28;jul;151;3;-1;0;unknown;no
52;management;married;tertiary;no;2428;yes;no;cellular;28;jul;61;3;-1;0;unknown;no
43;services;divorced;secondary;no;-145;yes;no;cellular;28;jul;68;3;-1;0;unknown;no
53;entrepreneur;single;unknown;no;202;no;no;cellular;28;jul;106;3;-1;0;unknown;no
54;blue-collar;married;primary;no;38;no;no;cellular;28;jul;115;8;-1;0;unknown;no
38;services;married;secondary;no;0;yes;no;telephone;28;jul;121;2;-1;0;unknown;no
48;housemaid;married;secondary;no;513;no;yes;cellular;28;jul;939;3;-1;0;unknown;yes
39;management;married;tertiary;no;278;no;yes;cellular;28;jul;60;3;-1;0;unknown;no
51;self-employed;married;secondary;yes;-206;no;yes;cellular;28;jul;51;3;-1;0;unknown;no
42;blue-collar;married;unknown;no;345;yes;yes;cellular;28;jul;307;3;-1;0;unknown;no
33;management;married;tertiary;no;0;yes;no;cellular;28;jul;54;3;-1;0;unknown;no
32;technician;married;secondary;no;163;yes;yes;cellular;28;jul;73;3;-1;0;unknown;no
59;admin.;married;secondary;no;373;yes;yes;cellular;28;jul;362;7;-1;0;unknown;no
27;admin.;married;secondary;no;31;yes;yes;cellular;28;jul;746;2;-1;0;unknown;no
40;technician;married;secondary;no;-496;no;no;telephone;28;jul;22;2;-1;0;unknown;no
43;services;married;secondary;no;-236;yes;no;cellular;28;jul;745;7;-1;0;unknown;yes
38;management;single;tertiary;no;8;yes;no;cellular;28;jul;219;2;-1;0;unknown;no
36;blue-collar;married;secondary;no;1587;yes;no;cellular;28;jul;200;2;-1;0;unknown;no
33;services;single;secondary;no;0;yes;no;cellular;28;jul;174;2;-1;0;unknown;no
40;services;divorced;secondary;no;9;no;no;cellular;28;jul;154;2;-1;0;unknown;no
52;housemaid;married;secondary;no;-12;no;yes;cellular;28;jul;136;5;-1;0;unknown;no
60;technician;married;secondary;no;2041;no;no;telephone;28;jul;108;7;-1;0;unknown;no
57;retired;married;primary;no;592;no;yes;cellular;28;jul;87;5;-1;0;unknown;no
29;services;single;secondary;no;166;no;yes;cellular;28;jul;108;8;-1;0;unknown;no
39;services;divorced;secondary;no;293;yes;yes;telephone;28;jul;148;2;-1;0;unknown;no
28;technician;single;secondary;no;181;yes;no;cellular;28;jul;139;3;-1;0;unknown;no
48;technician;married;secondary;no;759;yes;no;cellular;28;jul;84;5;-1;0;unknown;no
56;blue-collar;divorced;secondary;no;1346;no;yes;cellular;28;jul;240;3;-1;0;unknown;no
29;blue-collar;married;secondary;no;246;yes;no;cellular;28;jul;194;5;-1;0;unknown;no
35;blue-collar;married;secondary;no;209;yes;yes;telephone;28;jul;66;2;-1;0;unknown;no
48;housemaid;married;secondary;no;0;no;no;cellular;28;jul;330;5;-1;0;unknown;no
42;services;married;secondary;no;98;yes;no;telephone;28;jul;228;2;-1;0;unknown;no
43;blue-collar;single;primary;no;-399;no;yes;cellular;28;jul;662;3;-1;0;unknown;yes
59;housemaid;married;primary;no;0;no;yes;telephone;28;jul;40;2;-1;0;unknown;no
28;management;single;tertiary;no;111;yes;yes;cellular;28;jul;230;2;-1;0;unknown;no
56;admin.;divorced;secondary;no;1026;yes;no;cellular;28;jul;173;2;-1;0;unknown;no
38;management;married;secondary;no;1066;yes;no;cellular;28;jul;78;2;-1;0;unknown;no
39;blue-collar;married;secondary;no;366;yes;no;cellular;28;jul;551;5;-1;0;unknown;no
58;self-employed;married;tertiary;no;794;no;yes;telephone;28;jul;130;9;-1;0;unknown;no
34;admin.;married;secondary;no;1655;yes;no;cellular;28;jul;49;2;-1;0;unknown;no
48;self-employed;married;tertiary;no;147;no;yes;cellular;28;jul;295;4;-1;0;unknown;no
50;blue-collar;married;secondary;no;724;no;no;cellular;28;jul;139;2;-1;0;unknown;no
26;blue-collar;single;secondary;no;37;no;yes;cellular;28;jul;301;2;-1;0;unknown;no
40;technician;divorced;secondary;no;669;yes;no;cellular;28;jul;367;2;-1;0;unknown;no
32;technician;married;secondary;no;659;no;yes;cellular;28;jul;446;2;-1;0;unknown;no
53;admin.;married;secondary;no;673;no;yes;telephone;28;jul;137;2;-1;0;unknown;no
26;blue-collar;single;primary;no;1538;no;yes;cellular;28;jul;97;3;-1;0;unknown;no
49;services;divorced;secondary;no;0;no;no;cellular;28;jul;412;2;-1;0;unknown;yes
50;technician;married;secondary;no;2972;no;no;cellular;28;jul;73;5;-1;0;unknown;no
40;technician;single;secondary;no;134;yes;yes;cellular;28;jul;126;2;-1;0;unknown;no
25;services;single;secondary;no;5533;yes;no;cellular;28;jul;50;4;-1;0;unknown;no
28;admin.;married;secondary;no;157;yes;yes;cellular;28;jul;164;2;-1;0;unknown;no
48;admin.;married;secondary;no;-160;no;yes;cellular;28;jul;84;3;-1;0;unknown;no
39;blue-collar;married;primary;no;643;no;yes;cellular;28;jul;24;14;-1;0;unknown;no
26;technician;married;tertiary;no;-385;yes;no;cellular;28;jul;163;3;-1;0;unknown;no
34;management;single;secondary;no;516;yes;no;cellular;28;jul;292;2;-1;0;unknown;no
36;management;married;tertiary;no;-861;yes;yes;cellular;28;jul;53;2;-1;0;unknown;no
53;entrepreneur;married;tertiary;no;1129;no;yes;cellular;28;jul;241;8;-1;0;unknown;no
60;retired;married;secondary;no;3570;no;no;telephone;28;jul;112;2;-1;0;unknown;no
50;admin.;divorced;secondary;no;86;no;no;cellular;28;jul;65;7;-1;0;unknown;no
55;retired;married;secondary;no;1126;yes;no;telephone;28;jul;388;2;-1;0;unknown;no
30;admin.;single;secondary;no;-548;yes;yes;cellular;28;jul;70;2;-1;0;unknown;no
31;self-employed;married;tertiary;no;170;no;yes;cellular;28;jul;98;16;-1;0;unknown;no
49;services;married;tertiary;no;475;yes;no;cellular;28;jul;273;2;-1;0;unknown;no
48;blue-collar;married;secondary;no;917;yes;no;cellular;28;jul;103;5;-1;0;unknown;no
42;housemaid;married;primary;no;1;yes;no;telephone;28;jul;59;5;-1;0;unknown;no
53;housemaid;married;primary;no;362;no;no;cellular;28;jul;1169;2;-1;0;unknown;yes
48;entrepreneur;married;secondary;no;0;no;yes;cellular;28;jul;431;2;-1;0;unknown;yes
30;services;married;secondary;no;1399;no;no;cellular;28;jul;168;6;-1;0;unknown;no
58;admin.;divorced;secondary;no;447;no;no;cellular;28;jul;405;4;-1;0;unknown;no
38;housemaid;married;secondary;no;-278;yes;no;cellular;28;jul;143;2;-1;0;unknown;no
33;services;married;secondary;no;90;yes;no;cellular;28;jul;263;2;-1;0;unknown;no
39;services;married;secondary;no;-267;yes;no;cellular;28;jul;143;10;-1;0;unknown;no
27;technician;single;secondary;no;3933;no;no;cellular;28;jul;837;3;-1;0;unknown;yes
44;housemaid;married;secondary;no;829;no;no;cellular;28;jul;47;3;-1;0;unknown;no
26;services;single;secondary;no;81;yes;no;cellular;28;jul;63;2;-1;0;unknown;no
26;blue-collar;single;secondary;no;0;no;no;telephone;28;jul;55;2;-1;0;unknown;no
58;housemaid;married;primary;no;435;yes;no;telephone;28;jul;122;6;-1;0;unknown;no
29;blue-collar;married;primary;no;-382;yes;no;cellular;28;jul;35;2;-1;0;unknown;no
55;technician;married;secondary;no;3899;yes;no;telephone;28;jul;596;4;-1;0;unknown;yes
56;management;divorced;tertiary;no;-141;no;no;cellular;28;jul;101;4;-1;0;unknown;no
36;blue-collar;married;primary;no;656;yes;no;cellular;28;jul;71;4;-1;0;unknown;no
36;management;married;tertiary;no;-1629;yes;yes;cellular;28;jul;337;2;-1;0;unknown;no
35;admin.;single;secondary;no;289;yes;no;cellular;28;jul;48;10;-1;0;unknown;no
58;technician;divorced;secondary;no;553;yes;no;cellular;28;jul;174;2;-1;0;unknown;no
26;services;married;secondary;no;4;yes;no;cellular;28;jul;201;2;-1;0;unknown;no
28;blue-collar;married;tertiary;no;902;yes;no;telephone;28;jul;296;2;-1;0;unknown;no
44;blue-collar;married;secondary;no;215;no;yes;cellular;28;jul;180;5;-1;0;unknown;no
53;services;divorced;unknown;no;1012;yes;no;cellular;28;jul;332;2;-1;0;unknown;no
