,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
20018,34,management,single,tertiary,False,2455,no,False,telephone,8,aug,244,6,-1,0,unknown,False
20019,31,management,single,tertiary,False,2,no,False,telephone,8,aug,848,1,-1,0,unknown,True
20020,37,technician,single,secondary,False,274,no,False,telephone,8,aug,173,3,-1,0,unknown,False
20021,44,technician,married,tertiary,False,1707,no,False,telephone,8,aug,406,3,-1,0,unknown,False
20022,34,management,married,tertiary,False,832,no,False,telephone,8,aug,229,4,-1,0,unknown,False
20023,54,services,married,secondary,False,196,no,False,telephone,8,aug,604,4,-1,0,unknown,False
20024,32,entrepreneur,married,primary,False,795,no,False,telephone,8,aug,131,3,-1,0,unknown,False
20025,36,technician,divorced,secondary,False,1,no,False,telephone,8,aug,1242,3,-1,0,unknown,True
20026,59,retired,married,secondary,False,2768,no,True,telephone,8,aug,94,5,-1,0,unknown,False
20027,41,management,single,secondary,False,800,no,False,telephone,8,aug,899,2,-1,0,unknown,False
20028,34,management,single,tertiary,False,2093,no,False,telephone,8,aug,371,6,-1,0,unknown,False
20029,43,technician,married,tertiary,False,591,yes,False,telephone,8,aug,889,2,-1,0,unknown,False
20030,54,technician,married,tertiary,False,98,no,False,telephone,8,aug,420,4,-1,0,unknown,False
20031,31,technician,married,secondary,False,367,yes,False,telephone,8,aug,515,3,-1,0,unknown,False
20032,32,technician,married,secondary,False,167,yes,True,telephone,8,aug,79,3,-1,0,unknown,False
20033,46,technician,married,secondary,False,778,yes,False,telephone,8,aug,71,10,-1,0,unknown,False
20034,49,housemaid,married,tertiary,False,443,no,False,telephone,8,aug,27,6,-1,0,unknown,False
20035,43,self-employed,married,tertiary,False,3003,no,False,telephone,8,aug,358,3,-1,0,unknown,False
20036,53,management,married,tertiary,False,2385,no,False,telephone,8,aug,498,8,-1,0,unknown,False
20037,38,management,single,tertiary,False,11971,yes,False,telephone,8,aug,327,3,-1,0,unknown,False
20038,30,management,single,tertiary,False,344,no,False,telephone,8,aug,179,3,-1,0,unknown,False
20039,36,management,single,tertiary,False,2745,yes,False,telephone,8,aug,306,3,-1,0,unknown,False
20040,33,management,married,tertiary,False,571,no,False,telephone,8,aug,390,2,-1,0,unknown,False
20041,46,management,married,tertiary,False,1103,yes,False,telephone,8,aug,209,3,-1,0,unknown,False
20042,31,management,married,tertiary,False,3897,yes,False,telephone,8,aug,231,3,-1,0,unknown,False
20043,39,management,married,tertiary,False,1795,no,False,telephone,8,aug,922,7,-1,0,unknown,True
20044,46,management,married,tertiary,False,4,no,False,telephone,8,aug,1206,4,-1,0,unknown,True
20045,49,technician,divorced,secondary,False,229,no,False,telephone,8,aug,219,2,-1,0,unknown,False
20046,52,services,married,primary,False,432,no,False,telephone,8,aug,424,4,-1,0,unknown,False
20047,46,housemaid,married,primary,False,269,no,False,telephone,8,aug,188,5,-1,0,unknown,False
20048,47,blue-collar,married,primary,False,254,no,True,telephone,8,aug,492,3,-1,0,unknown,False
20049,31,technician,single,secondary,False,2846,no,False,telephone,8,aug,174,3,-1,0,unknown,False
20050,51,blue-collar,married,primary,False,257,no,False,telephone,8,aug,453,4,-1,0,unknown,False
20051,47,housemaid,married,secondary,False,1765,no,False,telephone,8,aug,59,3,-1,0,unknown,False
20052,46,blue-collar,married,primary,False,7982,no,False,telephone,8,aug,263,5,-1,0,unknown,False
20053,47,administrative,married,secondary,False,73,no,False,telephone,8,aug,57,3,-1,0,unknown,False
20054,43,management,married,tertiary,False,2759,yes,True,telephone,8,aug,329,2,-1,0,unknown,False
20055,33,management,married,tertiary,False,862,yes,False,telephone,8,aug,166,3,-1,0,unknown,False
20056,51,technician,divorced,tertiary,False,4596,no,False,telephone,8,aug,334,5,-1,0,unknown,False
20057,57,retired,married,primary,False,243,no,False,telephone,8,aug,108,4,-1,0,unknown,False
20058,34,technician,single,tertiary,False,449,no,False,telephone,8,aug,765,3,-1,0,unknown,False
20059,31,technician,married,tertiary,False,344,no,False,telephone,8,aug,62,3,-1,0,unknown,False
20060,35,management,married,tertiary,False,1650,no,False,telephone,8,aug,885,5,-1,0,unknown,False
20061,41,management,married,tertiary,False,2127,no,False,telephone,8,aug,120,7,-1,0,unknown,False
20062,48,blue-collar,married,primary,False,104,no,False,telephone,8,aug,103,4,-1,0,unknown,False
20063,51,technician,married,secondary,False,1113,no,True,telephone,8,aug,391,4,-1,0,unknown,False
20064,60,management,divorced,tertiary,False,581,yes,False,telephone,8,aug,89,2,-1,0,unknown,False
20065,41,housemaid,married,primary,False,365,no,False,telephone,8,aug,203,5,-1,0,unknown,False
20066,34,management,married,tertiary,False,1433,no,False,telephone,8,aug,170,3,-1,0,unknown,False
20067,61,housemaid,married,primary,False,368,no,False,telephone,8,aug,62,3,-1,0,unknown,False
20068,36,unknown,married,secondary,False,179,no,False,telephone,8,aug,14,8,-1,0,unknown,False
20069,37,housemaid,married,primary,False,189,no,False,telephone,8,aug,148,4,-1,0,unknown,False
20070,30,technician,single,secondary,False,58,yes,False,telephone,8,aug,116,2,-1,0,unknown,False
20071,34,housemaid,married,primary,False,326,no,False,telephone,8,aug,17,7,-1,0,unknown,False
20072,47,blue-collar,married,primary,False,233,no,False,telephone,8,aug,293,3,-1,0,unknown,False
20073,50,management,single,tertiary,False,592,no,False,telephone,8,aug,445,4,-1,0,unknown,False
20074,46,blue-collar,married,secondary,False,438,no,False,telephone,8,aug,262,5,-1,0,unknown,False
20075,35,technician,single,tertiary,False,0,no,False,telephone,11,aug,176,3,-1,0,unknown,False
20076,31,administrative,married,tertiary,False,323,no,False,telephone,11,aug,120,3,-1,0,unknown,False
20077,51,blue-collar,married,primary,False,440,no,False,telephone,11,aug,46,5,-1,0,unknown,False
20078,32,housemaid,married,primary,False,727,no,False,telephone,11,aug,68,4,-1,0,unknown,False
20079,54,technician,married,secondary,False,1349,no,False,telephone,11,aug,697,6,-1,0,unknown,False
20080,58,blue-collar,married,secondary,False,1894,no,False,telephone,11,aug,153,6,-1,0,unknown,False
20081,31,housemaid,married,primary,False,0,yes,False,telephone,11,aug,57,7,-1,0,unknown,False
20082,32,technician,married,secondary,False,3275,no,False,telephone,11,aug,326,4,-1,0,unknown,False
20083,44,management,divorced,tertiary,False,935,no,False,telephone,11,aug,70,5,-1,0,unknown,False
20084,46,management,divorced,tertiary,False,1297,no,False,telephone,11,aug,716,3,-1,0,unknown,True
20085,32,management,married,tertiary,False,312,no,False,telephone,11,aug,67,4,-1,0,unknown,False
20086,45,blue-collar,married,secondary,False,115,no,False,telephone,11,aug,209,4,-1,0,unknown,False
20087,38,management,single,secondary,False,399,yes,False,telephone,11,aug,367,4,-1,0,unknown,False
20088,52,blue-collar,married,primary,False,2569,no,False,telephone,11,aug,258,5,-1,0,unknown,False
20089,32,technician,single,secondary,False,3297,no,False,telephone,11,aug,99,2,-1,0,unknown,False
20090,56,services,married,secondary,False,750,no,True,telephone,11,aug,92,3,-1,0,unknown,False
20091,35,management,married,tertiary,False,337,no,False,telephone,11,aug,177,5,-1,0,unknown,False
20092,54,technician,divorced,secondary,False,221,no,False,telephone,11,aug,413,2,-1,0,unknown,False
20093,31,technician,single,secondary,False,388,no,False,telephone,11,aug,144,2,-1,0,unknown,False
20094,45,management,married,tertiary,False,0,no,False,telephone,11,aug,102,4,-1,0,unknown,False
20095,41,housemaid,married,secondary,False,13,no,False,telephone,11,aug,155,4,-1,0,unknown,False
20096,34,technician,married,tertiary,False,116,no,False,telephone,11,aug,145,2,-1,0,unknown,False
20097,39,management,married,tertiary,False,380,no,False,telephone,11,aug,77,4,-1,0,unknown,False
20098,46,technician,married,secondary,False,6086,no,False,telephone,11,aug,210,2,-1,0,unknown,False
20099,34,technician,married,secondary,False,50,no,False,telephone,11,aug,106,3,-1,0,unknown,False
20100,49,entrepreneur,married,secondary,False,348,no,False,telephone,11,aug,105,2,-1,0,unknown,False
20101,32,technician,married,secondary,False,212,yes,False,telephone,11,aug,98,2,-1,0,unknown,False
20102,35,management,married,tertiary,False,106,no,True,telephone,11,aug,588,2,-1,0,unknown,False
20103,53,management,married,tertiary,False,618,no,False,telephone,11,aug,73,2,-1,0,unknown,False
20104,36,management,single,tertiary,False,553,no,False,telephone,11,aug,106,2,-1,0,unknown,False
20105,49,blue-collar,married,primary,False,-232,no,True,telephone,11,aug,106,2,-1,0,unknown,False
20106,32,self-employed,married,tertiary,False,1214,no,False,telephone,11,aug,104,2,-1,0,unknown,False
20107,39,technician,divorced,secondary,False,454,no,False,telephone,11,aug,73,2,-1,0,unknown,False
20108,46,housemaid,divorced,primary,False,41,no,False,telephone,11,aug,100,2,-1,0,unknown,False
20109,38,management,married,tertiary,False,1440,no,False,telephone,11,aug,111,2,-1,0,unknown,False
20110,57,management,married,tertiary,False,2416,no,False,telephone,11,aug,74,2,-1,0,unknown,False
20111,44,technician,married,secondary,False,5163,no,False,telephone,11,aug,48,2,-1,0,unknown,False
20112,31,technician,married,tertiary,False,1496,yes,False,telephone,11,aug,303,2,-1,0,unknown,False
20113,51,management,married,tertiary,False,385,no,False,telephone,11,aug,39,2,-1,0,unknown,False
20114,56,management,married,tertiary,False,705,no,True,telephone,11,aug,86,2,-1,0,unknown,False
20115,52,administrative,married,secondary,False,347,no,False,telephone,11,aug,217,2,-1,0,unknown,False
20116,35,technician,single,tertiary,False,2277,no,True,telephone,11,aug,55,2,-1,0,unknown,False
20117,47,management,married,tertiary,False,838,no,False,telephone,11,aug,72,3,-1,0,unknown,False
20118,30,technician,married,secondary,False,274,yes,True,telephone,11,aug,97,2,-1,0,unknown,False
20119,42,management,married,tertiary,False,687,no,False,telephone,11,aug,667,2,-1,0,unknown,False
20120,38,management,married,tertiary,False,1100,no,True,telephone,11,aug,347,2,-1,0,unknown,False
20121,48,blue-collar,married,unknown,False,617,yes,False,telephone,11,aug,33,2,-1,0,unknown,False
20122,45,unknown,married,unknown,False,356,no,False,telephone,11,aug,212,2,-1,0,unknown,False
20123,46,management,married,tertiary,False,5108,no,False,telephone,11,aug,165,4,-1,0,unknown,False
20124,48,blue-collar,married,primary,False,476,no,False,telephone,11,aug,856,3,-1,0,unknown,True
20125,34,management,divorced,tertiary,False,4231,yes,False,telephone,11,aug,382,2,-1,0,unknown,False
20126,31,management,married,tertiary,False,0,no,False,telephone,11,aug,84,2,-1,0,unknown,False
20127,55,management,married,tertiary,False,161,no,False,telephone,11,aug,226,2,-1,0,unknown,False
20128,34,technician,married,secondary,False,268,no,False,telephone,11,aug,47,4,-1,0,unknown,False
20129,39,housemaid,married,primary,False,13338,no,False,telephone,11,aug,103,4,-1,0,unknown,False
20130,32,technician,single,secondary,False,321,yes,False,telephone,11,aug,156,2,-1,0,unknown,False
20131,35,technician,single,secondary,False,14,no,False,telephone,11,aug,113,2,-1,0,unknown,False
20132,53,management,married,tertiary,False,657,no,False,telephone,11,aug,147,2,-1,0,unknown,False
20133,36,management,married,tertiary,False,9,no,False,telephone,11,aug,386,4,-1,0,unknown,True
20134,54,retired,married,secondary,False,2950,no,False,telephone,11,aug,45,2,-1,0,unknown,False
20135,33,technician,married,tertiary,False,8408,no,False,telephone,11,aug,121,2,-1,0,unknown,False
20136,55,technician,married,secondary,False,462,no,False,telephone,11,aug,116,2,-1,0,unknown,False
20137,30,entrepreneur,married,tertiary,False,5,no,False,telephone,11,aug,126,2,-1,0,unknown,False
20138,30,student,single,tertiary,False,7513,no,False,telephone,11,aug,269,2,-1,0,unknown,False
20139,60,retired,married,primary,False,115,no,False,telephone,11,aug,82,2,-1,0,unknown,False
20140,33,management,divorced,tertiary,False,348,no,False,telephone,11,aug,71,2,-1,0,unknown,False
20141,39,technician,married,secondary,False,394,no,False,telephone,11,aug,218,2,-1,0,unknown,False
20142,43,services,married,tertiary,False,2764,no,False,telephone,11,aug,270,2,-1,0,unknown,False
20143,39,technician,married,secondary,False,-112,no,True,telephone,11,aug,187,2,-1,0,unknown,False
20144,31,management,single,tertiary,False,319,yes,False,telephone,11,aug,565,2,-1,0,unknown,False
20145,58,housemaid,divorced,primary,False,3568,no,False,telephone,11,aug,226,2,-1,0,unknown,False
20146,56,technician,married,secondary,False,944,no,False,telephone,11,aug,172,4,-1,0,unknown,False
20147,35,technician,single,secondary,False,2,no,False,telephone,11,aug,239,4,-1,0,unknown,False
20148,45,technician,married,secondary,False,1410,no,False,telephone,11,aug,71,2,-1,0,unknown,False
20149,48,blue-collar,married,primary,False,3886,no,False,telephone,11,aug,297,2,-1,0,unknown,False
20150,56,blue-collar,married,secondary,False,2750,no,False,telephone,11,aug,115,2,-1,0,unknown,False
20151,32,management,divorced,tertiary,False,787,yes,False,telephone,11,aug,72,2,-1,0,unknown,False
20152,32,management,single,secondary,False,67,no,False,telephone,11,aug,55,2,-1,0,unknown,False
20153,56,retired,married,secondary,False,646,no,False,telephone,11,aug,164,2,-1,0,unknown,False
20154,44,technician,married,secondary,False,1879,yes,False,telephone,11,aug,88,4,-1,0,unknown,False
20155,31,management,single,tertiary,False,98,no,False,telephone,11,aug,69,2,-1,0,unknown,False
20156,37,technician,married,secondary,False,3043,no,False,telephone,11,aug,123,4,-1,0,unknown,False
20157,46,technician,married,tertiary,False,405,no,False,telephone,11,aug,138,3,-1,0,unknown,False
20158,45,technician,married,secondary,False,1395,yes,False,telephone,11,aug,243,4,-1,0,unknown,False
20159,30,technician,married,tertiary,False,564,yes,False,telephone,11,aug,166,2,-1,0,unknown,False
20160,27,administrative,married,tertiary,False,174,yes,True,telephone,11,aug,82,2,-1,0,unknown,False
20161,60,management,married,tertiary,False,371,no,True,telephone,11,aug,102,8,-1,0,unknown,False
20162,52,blue-collar,married,primary,False,0,no,False,telephone,11,aug,179,4,-1,0,unknown,False
20163,36,management,single,tertiary,False,0,no,False,telephone,11,aug,108,2,-1,0,unknown,False
20164,30,technician,single,secondary,False,44,no,False,telephone,11,aug,187,2,-1,0,unknown,False
20165,39,technician,married,tertiary,False,-276,no,True,telephone,11,aug,121,4,-1,0,unknown,False
20166,50,blue-collar,married,primary,False,2167,no,False,telephone,11,aug,123,2,-1,0,unknown,False
20167,31,management,single,tertiary,False,69,no,False,telephone,11,aug,257,2,-1,0,unknown,False
20168,37,management,single,tertiary,False,340,no,False,telephone,11,aug,90,4,-1,0,unknown,False
20169,40,management,divorced,tertiary,False,99,no,False,telephone,11,aug,275,2,-1,0,unknown,False
20170,33,management,married,tertiary,False,644,no,False,telephone,11,aug,99,2,-1,0,unknown,False
20171,58,unknown,married,primary,False,15,no,False,telephone,11,aug,57,2,-1,0,unknown,False
20172,30,management,single,secondary,False,0,no,False,telephone,11,aug,101,5,-1,0,unknown,False
20173,34,management,married,tertiary,False,5665,no,False,telephone,11,aug,72,4,-1,0,unknown,False
20174,59,retired,married,tertiary,False,3843,no,False,telephone,11,aug,104,4,-1,0,unknown,False
20175,55,technician,married,secondary,False,756,no,False,telephone,11,aug,210,3,-1,0,unknown,False
20176,30,technician,single,tertiary,False,699,yes,False,telephone,11,aug,213,4,-1,0,unknown,False
20177,30,management,married,tertiary,False,131,yes,False,telephone,11,aug,384,6,-1,0,unknown,True
20178,58,retired,married,unknown,False,0,no,False,telephone,11,aug,273,2,-1,0,unknown,False
20179,32,management,single,tertiary,False,11797,yes,False,telephone,11,aug,95,2,-1,0,unknown,False
20180,31,technician,single,secondary,False,7567,no,False,telephone,11,aug,70,2,-1,0,unknown,False
20181,50,blue-collar,married,secondary,False,235,no,False,telephone,11,aug,71,2,-1,0,unknown,False
20182,31,technician,single,tertiary,False,1463,no,False,telephone,11,aug,97,2,-1,0,unknown,False
20183,33,housemaid,married,primary,False,0,no,False,telephone,11,aug,237,2,-1,0,unknown,False
20184,34,technician,single,tertiary,False,370,no,False,telephone,11,aug,116,2,-1,0,unknown,False
20185,31,technician,single,tertiary,False,614,no,False,telephone,11,aug,72,4,-1,0,unknown,False
20186,46,self-employed,married,tertiary,False,2421,no,False,telephone,11,aug,170,4,-1,0,unknown,False
